date,code,ipodate,code_nam,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2000-07-04,sh.600000,1999-11-10,浦发银行,2.2497736000,2.2594709000,2.2420157600,2.2546222500,2.2526827900,1515169,35139353.0000,2,0.378792,1,0.086098,0
2000-07-05,sh.600000,1999-11-10,浦发银行,2.2546222500,2.2759563100,2.2449249500,2.2517130600,2.2546222500,1421899,32988587.0000,2,0.355475,1,-0.129035,0
2000-07-06,sh.600000,1999-11-10,浦发银行,2.2595326000,2.2712450800,2.2458680400,2.2527003200,2.2517242800,1320080,30495193.0000,2,0.330020,1,0.043347,0
2000-07-07,sh.600000,1999-11-10,浦发银行,2.2527003200,2.2761252800,2.2497722000,2.2692930000,2.2527003200,1294061,29985289.0000,2,0.323515,1,0.736569,0
2000-07-10,sh.600000,1999-11-10,浦发银行,2.2741732000,2.2839336000,2.2507482400,2.2556284400,2.2692930000,1990061,45984564.0000,2,0.497515,1,-0.602148,0
2000-07-11,sh.600000,1999-11-10,浦发银行,2.2556284400,2.3005262800,2.2546524000,2.2897898400,2.2556284400,2414683,56295528.0000,2,0.603671,1,1.514489,0
2000-07-12,sh.600000,1999-11-10,浦发银行,2.2936940000,2.3376158000,2.2897898400,2.3034544000,2.2897898400,3193834,75686155.0000,2,0.798459,1,0.596766,0
2000-07-13,sh.600000,1999-11-10,浦发银行,2.3210231200,2.3229752000,2.2800294400,2.2878377600,2.3034544000,2374160,55708673.0000,2,0.593540,1,-0.677965,0
2000-07-14,sh.600000,1999-11-10,浦发银行,2.2888138000,2.3034544000,2.2712450800,2.3034544000,2.2878377600,2048437,47846538.0000,2,0.512109,1,0.682593,0
2000-07-17,sh.600000,1999-11-10,浦发银行,2.3083346000,2.3122387600,2.2780773600,2.2839336000,2.3034544000,1667267,39087272.0000,2,0.416817,1,-0.847461,0
2000-07-18,sh.600000,1999-11-10,浦发银行,2.2839336000,2.2907658800,2.2692930000,2.2790534000,2.2839336000,1596244,37244459.0000,2,0.399061,1,-0.213672,0
2000-07-19,sh.600000,1999-11-10,浦发银行,2.2839336000,2.3229752000,2.2800294400,2.3141908400,2.2790534000,2766620,65375825.0000,2,0.691655,1,1.541750,0
2000-07-20,sh.600000,1999-11-10,浦发银行,2.3229752000,2.3307835200,2.2858856800,2.2888138000,2.3141908400,1870658,44190878.0000,2,0.467665,1,-1.096577,0
2000-07-21,sh.600000,1999-11-10,浦发银行,2.3229752000,2.3229752000,2.2878377600,2.2975981600,2.2888138000,1983564,46836849.0000,2,0.495891,1,0.383796,0
2000-07-24,sh.600000,1999-11-10,浦发银行,2.2995502400,2.3083346000,2.2722211200,2.2751492400,2.2975981600,1378775,32203727.0000,2,0.344694,1,-0.977066,0
2000-07-25,sh.600000,1999-11-10,浦发银行,2.2741732000,2.2956460800,2.2644128000,2.2956460800,2.2751492400,1514173,35311111.0000,2,0.378543,1,0.900905,0
2000-07-26,sh.600000,1999-11-10,浦发银行,2.2936940000,2.2956460800,2.2731971600,2.2829575600,2.2956460800,1350309,31593068.0000,2,0.337577,1,-0.552726,0
2000-07-27,sh.600000,1999-11-10,浦发银行,2.2839336000,2.5084228000,2.2839336000,2.3942261200,2.2829575600,23718726,587270283.0000,2,5.929682,1,4.873883,0
2000-07-28,sh.600000,1999-11-10,浦发银行,2.3815376000,2.4108188000,2.3405439200,2.3415199600,2.3942261200,4080523,98283113.0000,2,1.020131,1,-2.201390,0
2000-07-31,sh.600000,1999-11-10,浦发银行,2.3454241200,2.3815376000,2.3405439200,2.3473762000,2.3415199600,2956076,71283308.0000,2,0.739019,1,0.250102,0
2000-08-01,sh.600000,1999-11-10,浦发银行,2.3483522400,2.3766574000,2.3424960000,2.3473762000,2.3473762000,1654653,39913391.0000,2,0.413663,1,0.000000,0
2000-08-02,sh.600000,1999-11-10,浦发银行,2.3532324400,2.3600647200,2.3229752000,2.3278554000,2.3473762000,2059471,49172469.0000,2,0.514868,1,-0.831596,0
2000-08-03,sh.600000,1999-11-10,浦发银行,2.3327356000,2.3610407600,2.3093106400,2.3327356000,2.3278554000,2379563,56707989.0000,2,0.594891,1,0.209640,0
2000-08-04,sh.600000,1999-11-10,浦发银行,2.3337116400,2.3473762000,2.3132148000,2.3307835200,2.3327356000,2034971,48536486.0000,2,0.508743,1,-0.083684,0
2000-08-07,sh.600000,1999-11-10,浦发银行,2.3327356000,2.3424960000,2.3210231200,2.3288314400,2.3307835200,1518312,36269312.0000,2,0.379578,1,-0.083746,0
2000-08-08,sh.600000,1999-11-10,浦发银行,2.3424960000,2.3454241200,2.3229752000,2.3327356000,2.3288314400,1334548,31858537.0000,2,0.333637,1,0.167640,0
2000-08-09,sh.600000,1999-11-10,浦发银行,2.3327356000,2.3717772000,2.3298074800,2.3493282800,2.3327356000,2045007,49178595.0000,2,0.511252,1,0.711297,0
2000-08-10,sh.600000,1999-11-10,浦发银行,2.3620168000,2.3620168000,2.3278554000,2.3327356000,2.3493282800,2039085,48813846.0000,2,0.509771,1,-0.706274,0
2000-08-11,sh.600000,1999-11-10,浦发银行,2.3327356000,2.3473762000,2.3229752000,2.3327356000,2.3327356000,2173385,51988910.0000,2,0.543346,1,0.000000,0
2000-08-14,sh.600000,1999-11-10,浦发银行,2.3327356000,2.3834896800,2.3327356000,2.3542084800,2.3327356000,2408592,58221548.0000,2,0.602148,1,0.920507,0
2000-08-15,sh.600000,1999-11-10,浦发银行,2.3542084800,2.3600647200,2.3424960000,2.3493282800,2.3542084800,1324516,31859776.0000,2,0.331129,1,-0.207302,0
2000-08-16,sh.600000,1999-11-10,浦发银行,2.3493282800,2.3649449200,2.3298074800,2.3551845200,2.3493282800,1914486,46013617.0000,2,0.478621,1,0.249271,0
2000-08-17,sh.600000,1999-11-10,浦发银行,2.3532324400,2.3912980000,2.3424960000,2.3600647200,2.3551845200,2880846,69924357.0000,2,0.720212,1,0.207216,0
2000-08-18,sh.600000,1999-11-10,浦发银行,2.3629928400,2.3795855200,2.3444480800,2.3473762000,2.3600647200,1071200,25864537.0000,2,0.267800,1,-0.537639,0
2000-08-21,sh.600000,1999-11-10,浦发银行,2.3542084800,2.3561605600,2.3346876800,2.3395678800,2.3473762000,1819350,43651330.0000,2,0.454838,1,-0.332640,0
2000-08-22,sh.600000,1999-11-10,浦发银行,2.3473762000,2.3483522400,2.3229752000,2.3229752000,2.3395678800,1750100,41847891.0000,2,0.437525,1,-0.709220,0
2000-08-23,sh.600000,1999-11-10,浦发银行,2.3132148000,2.3307835200,2.2644128000,2.3034544000,2.3229752000,3833428,90353102.0000,2,0.958357,1,-0.840331,0
2000-08-24,sh.600000,1999-11-10,浦发银行,2.3034544000,2.3395678800,2.2917419200,2.3044304400,2.3034544000,1721714,40726504.0000,2,0.430428,1,0.042374,0
2000-08-25,sh.600000,1999-11-10,浦发银行,2.3044304400,2.3395678800,2.2839336000,2.3180950000,2.3044304400,2391758,56257253.0000,2,0.597940,1,0.592966,0
2000-08-28,sh.600000,1999-11-10,浦发银行,2.3180950000,2.3376158000,2.3034544000,2.3122387600,2.3180950000,1432821,33950332.0000,2,0.358205,1,-0.252629,0
2000-08-29,sh.600000,1999-11-10,浦发银行,2.3122387600,2.3122387600,2.2917419200,2.2956460800,2.3122387600,1714633,40328133.0000,2,0.428658,1,-0.717603,0
2000-08-30,sh.600000,1999-11-10,浦发银行,2.2956460800,2.3034544000,2.2741732000,2.2780773600,2.2956460800,2014912,47208538.0000,2,0.503728,1,-0.765307,0
2000-08-31,sh.600000,1999-11-10,浦发银行,2.2683169600,2.2927179600,2.2663648800,2.2692930000,2.2780773600,1888961,44011126.0000,2,0.472240,1,-0.385605,0
2000-09-01,sh.600000,1999-11-10,浦发银行,2.2683169600,2.2936940000,2.2644128000,2.2644128000,2.2692930000,1972802,45974792.0000,2,0.493200,1,-0.215051,0
2000-09-04,sh.600000,1999-11-10,浦发银行,2.2663648800,2.2839336000,2.2497722000,2.2605086400,2.2644128000,1345268,31170252.0000,2,0.336317,1,-0.172418,0
2000-09-05,sh.600000,1999-11-10,浦发银行,2.2644128000,2.2741732000,2.1765692000,2.1882816800,2.2605086400,5258625,119844028.0000,2,1.314656,1,-3.195163,0
2000-09-06,sh.600000,1999-11-10,浦发银行,2.1863296000,2.1882816800,2.1492400800,2.1531442400,2.1882816800,3008109,66847234.0000,2,0.752027,1,-1.605712,0
2000-09-07,sh.600000,1999-11-10,浦发银行,2.1531442400,2.1960900000,2.1531442400,2.1648567200,2.1531442400,1377343,30649724.0000,2,0.344336,1,0.543975,0
2000-09-08,sh.600000,1999-11-10,浦发银行,2.1668088000,2.1765692000,2.1570484000,2.1668088000,2.1648567200,1322904,29352808.0000,2,0.330726,1,0.090173,0
2000-09-11,sh.600000,1999-11-10,浦发银行,2.1668088000,2.2009702000,2.1648567200,2.1687608800,2.1668088000,1299769,28948754.0000,2,0.324942,1,0.090084,0
2000-09-12,sh.600000,1999-11-10,浦发银行,2.1814494000,2.1941379200,2.1668088000,2.1863296000,2.1687608800,1040452,23234631.0000,2,0.260113,1,0.810082,0
2000-09-13,sh.600000,1999-11-10,浦发银行,2.1853535600,2.2419638800,2.1824254400,2.1970660400,2.1863296000,1750987,39583661.0000,2,0.437747,1,0.491074,0
2000-09-14,sh.600000,1999-11-10,浦发银行,2.1960900000,2.2058504000,2.1716890000,2.1755931600,2.1970660400,871117,19464678.0000,2,0.217779,1,-0.977340,0
2000-09-15,sh.600000,1999-11-10,浦发银行,2.1755931600,2.1834014800,2.1570484000,2.1629046400,2.1755931600,950902,21101178.0000,2,0.237726,1,-0.583226,0
2000-09-18,sh.600000,1999-11-10,浦发银行,2.1658327600,2.1746171200,2.1199588800,2.1258151200,2.1629046400,1379430,30357332.0000,2,0.344858,1,-1.714798,0
2000-09-19,sh.600000,1999-11-10,浦发银行,2.1180068000,2.1180068000,2.0574923200,2.0692048000,2.1258151200,2000696,42610663.0000,2,0.500174,1,-2.662993,0
2000-09-20,sh.600000,1999-11-10,浦发银行,2.0653006400,2.0975099600,2.0496840000,2.0789652000,2.0692048000,1380097,29212052.0000,2,0.345024,1,0.471691,0
2000-09-21,sh.600000,1999-11-10,浦发银行,2.0838454000,2.1062943200,2.0555402400,2.0760370800,2.0789652000,1770283,37648743.0000,2,0.442571,1,-0.140839,0
2000-09-22,sh.600000,1999-11-10,浦发银行,2.0760370800,2.0867735200,2.0584683600,2.0731089600,2.0760370800,1062481,22503520.0000,2,0.265620,1,-0.141047,0
2000-09-25,sh.600000,1999-11-10,浦发银行,2.0740850000,2.1053182800,2.0672527200,2.0770131200,2.0731089600,1204123,25657817.0000,2,0.301031,1,0.188328,0
2000-09-26,sh.600000,1999-11-10,浦发银行,2.0877495600,2.1082464000,2.0789652000,2.0916537200,2.0770131200,1017429,21832799.0000,2,0.254357,1,0.704885,0
2000-09-27,sh.600000,1999-11-10,浦发银行,2.0984860000,2.1472880000,2.0984860000,2.1277672000,2.0916537200,1325503,28836512.0000,2,0.331376,1,1.726547,0
2000-09-28,sh.600000,1999-11-10,浦发银行,2.1424078000,2.1453359200,2.0965339200,2.0984860000,2.1277672000,769850,16684227.0000,2,0.192462,1,-1.376143,0
2000-09-29,sh.600000,1999-11-10,浦发银行,2.0984860000,2.1248390800,2.0984860000,2.1082464000,2.0984860000,618350,13372138.0000,2,0.154587,1,0.465118,0
2000-10-09,sh.600000,1999-11-10,浦发银行,2.1082464000,2.1170307600,2.0740850000,2.0838454000,2.1082464000,753414,16080055.0000,2,0.188354,1,-1.157407,0
2000-10-10,sh.600000,1999-11-10,浦发银行,2.0838454000,2.1443598800,2.0789652000,2.1433838400,2.0838454000,1476906,31819913.0000,2,0.369227,1,2.857137,0
2000-10-11,sh.600000,1999-11-10,浦发银行,2.1463119600,2.1726650400,2.1277672000,2.1287432400,2.1433838400,1800141,39686556.0000,2,0.450035,1,-0.683058,0
2000-10-12,sh.600000,1999-11-10,浦发银行,2.1355755200,2.1433838400,2.1033662000,2.1072703600,2.1287432400,715653,15538375.0000,2,0.178913,1,-1.008708,0
2000-10-13,sh.600000,1999-11-10,浦发银行,2.1180068000,2.1433838400,2.1082464000,2.1267911600,2.1072703600,998741,21743898.0000,2,0.249685,1,0.926358,0
2000-10-16,sh.600000,1999-11-10,浦发银行,2.1287432400,2.1355755200,2.0799412400,2.0838454000,2.1267911600,536675,11511987.0000,2,0.134169,1,-2.019277,0
2000-10-17,sh.600000,1999-11-10,浦发银行,2.0789652000,2.0965339200,2.0721329200,2.0867735200,2.0838454000,462348,9851014.0000,2,0.115587,1,0.140510,0
2000-10-18,sh.600000,1999-11-10,浦发银行,2.0867735200,2.1092224400,2.0809172800,2.0916537200,2.0867735200,521324,11161191.0000,2,0.130331,1,0.233869,0
2000-10-19,sh.600000,1999-11-10,浦发银行,2.0936058000,2.0984860000,2.0760370800,2.0789652000,2.0916537200,536665,11447270.0000,2,0.134166,1,-0.606631,0
2000-10-20,sh.600000,1999-11-10,浦发银行,2.0789652000,2.1150786800,2.0682287600,2.1092224400,2.0789652000,946988,20314707.0000,2,0.236747,1,1.455406,0
2000-10-23,sh.600000,1999-11-10,浦发银行,2.1111745200,2.1560723600,2.1082464000,2.1180068000,2.1092224400,1599015,34925928.0000,2,0.399754,1,0.416475,0
2000-10-24,sh.600000,1999-11-10,浦发银行,2.1180068000,2.1326474000,2.1033662000,2.1101984800,2.1180068000,589696,12769294.0000,2,0.147424,1,-0.368663,0
2000-10-25,sh.600000,1999-11-10,浦发银行,2.1101984800,2.1550963200,2.1043422400,2.1385036400,2.1101984800,1574537,34384640.0000,2,0.393634,1,1.341346,0
2000-10-26,sh.600000,1999-11-10,浦发银行,2.1453359200,2.1463119600,2.1131266000,2.1150786800,2.1385036400,788577,17199457.0000,2,0.197144,1,-1.095389,0
2000-10-27,sh.600000,1999-11-10,浦发银行,2.1160547200,2.1180068000,2.0848214400,2.0926297600,2.1150786800,2000959,42955216.0000,2,0.500240,1,-1.061373,0
2000-10-30,sh.600000,1999-11-10,浦发银行,2.0887256000,2.0984860000,2.0828693600,2.0887256000,2.0926297600,875891,18726434.0000,2,0.218973,1,-0.186571,0
2000-10-31,sh.600000,1999-11-10,浦发银行,2.0897016400,2.0984860000,2.0770131200,2.0789652000,2.0887256000,966584,20656944.0000,2,0.241646,1,-0.467292,0
2000-11-01,sh.600000,1999-11-10,浦发银行,2.0867735200,2.1277672000,2.0770131200,2.0906776800,2.0789652000,721701,15464918.0000,2,0.180425,1,0.563384,0
2000-11-02,sh.600000,1999-11-10,浦发银行,2.0897016400,2.1277672000,2.0799412400,2.1082464000,2.0906776800,2101351,45132825.0000,2,0.525338,1,0.840338,0
2000-11-03,sh.600000,1999-11-10,浦发银行,2.1092224400,2.1160547200,2.0867735200,2.0906776800,2.1082464000,741219,15918974.0000,2,0.185305,1,-0.833335,0
2000-11-06,sh.600000,1999-11-10,浦发银行,2.0906776800,2.0936058000,2.0818933200,2.0857974800,2.0906776800,879504,18800801.0000,2,0.219876,1,-0.233423,0
2000-11-07,sh.600000,1999-11-10,浦发银行,2.0867735200,2.0984860000,2.0770131200,2.0848214400,2.0857974800,999444,21314593.0000,2,0.249861,1,-0.046796,0
2000-11-08,sh.600000,1999-11-10,浦发银行,2.0838454000,2.1082464000,2.0789652000,2.0916537200,2.0848214400,912975,19567919.0000,2,0.228244,1,0.327714,0
2000-11-09,sh.600000,1999-11-10,浦发银行,2.0945818400,2.1267911600,2.0936058000,2.1180068000,2.0916537200,1060444,22947856.0000,2,0.265111,1,1.259918,0
2000-11-10,sh.600000,1999-11-10,浦发银行,2.1228870000,2.1746171200,2.1209349200,2.1375276000,2.1180068000,3370172,74040117.0000,2,0.842543,1,0.921654,0
2000-11-13,sh.600000,1999-11-10,浦发银行,2.1424078000,2.1716890000,2.1424078000,2.1550963200,2.1375276000,2496960,55158457.0000,2,0.624240,1,0.821919,0
2000-11-14,sh.600000,1999-11-10,浦发银行,2.1570484000,2.1668088000,2.1365515600,2.1521682000,2.1550963200,1965955,43218570.0000,2,0.491489,1,-0.135873,0
2000-11-15,sh.600000,1999-11-10,浦发银行,2.1521682000,2.1941379200,2.1482640400,2.1697369200,2.1521682000,3220531,71852692.0000,2,0.805133,1,0.816328,0
2000-11-16,sh.600000,1999-11-10,浦发银行,2.1716890000,2.1863296000,2.1453359200,2.1521682000,2.1697369200,2009536,44508436.0000,2,0.502384,1,-0.809718,0
2000-11-17,sh.600000,1999-11-10,浦发银行,2.1570484000,2.1716890000,2.1316713600,2.1394796800,2.1521682000,1604019,35231353.0000,2,0.401005,1,-0.589565,0
2000-11-20,sh.600000,1999-11-10,浦发银行,2.1365515600,2.1365515600,2.1180068000,2.1219109600,2.1394796800,1152415,25062369.0000,2,0.288104,1,-0.821169,0
2000-11-21,sh.600000,1999-11-10,浦发银行,2.1316713600,2.1648567200,2.1316713600,2.1365515600,2.1219109600,1584323,34759191.0000,2,0.396081,1,0.689971,0
2000-11-22,sh.600000,1999-11-10,浦发银行,2.1365515600,2.1365515600,2.1365515600,2.1365515600,2.1365515600,0,0.0000,2,,0,0.000000,0
2000-11-23,sh.600000,1999-11-10,浦发银行,2.1765692000,2.1941379200,2.1472880000,2.1648567200,2.1365515600,2210965,49159276.0000,2,0.552741,1,1.324810,0
2000-11-24,sh.600000,1999-11-10,浦发银行,2.1687608800,2.2790534000,2.1687608800,2.1960900000,2.1648567200,12554441,286871101.0000,2,3.138610,1,1.442740,0
2000-11-27,sh.600000,1999-11-10,浦发银行,2.1863296000,2.1960900000,2.1472880000,2.1541202800,2.1960900000,2458753,54578878.0000,2,0.614688,1,-1.911112,0
2000-11-28,sh.600000,1999-11-10,浦发银行,2.1541202800,2.1814494000,2.1502161200,2.1707129600,2.1541202800,1353710,29982151.0000,2,0.338427,1,0.770277,0
2000-11-29,sh.600000,1999-11-10,浦发银行,2.1716890000,2.1726650400,2.1326474000,2.1463119600,2.1707129600,1568646,34534981.0000,2,0.392161,1,-1.124101,0
2000-11-30,sh.600000,1999-11-10,浦发银行,2.1453359200,2.1590004800,2.1316713600,2.1453359200,2.1463119600,1626272,35661420.0000,2,0.406568,1,-0.045476,0
2000-12-01,sh.600000,1999-11-10,浦发银行,2.1472880000,2.1580244400,2.1355755200,2.1472880000,2.1453359200,1096095,24077999.0000,2,0.274024,1,0.090994,0
2000-12-04,sh.600000,1999-11-10,浦发银行,2.1472880000,2.1521682000,2.1219109600,2.1375276000,2.1472880000,1529235,33380522.0000,2,0.382309,1,-0.454547,0
2000-12-05,sh.600000,1999-11-10,浦发银行,2.1375276000,2.1668088000,2.1355755200,2.1472880000,2.1375276000,1074053,23650722.0000,2,0.268513,1,0.456623,0
2000-12-06,sh.600000,1999-11-10,浦发银行,2.1570484000,2.1570484000,2.1209349200,2.1219109600,2.1472880000,1161435,25392517.0000,2,0.290359,1,-1.181819,0
2000-12-07,sh.600000,1999-11-10,浦发银行,2.1209349200,2.1375276000,2.1062943200,2.1092224400,2.1219109600,1068909,23145756.0000,2,0.267227,1,-0.597972,0
2000-12-08,sh.600000,1999-11-10,浦发银行,2.1092224400,2.1199588800,2.1082464000,2.1131266000,2.1092224400,883124,19114460.0000,2,0.220781,1,0.185095,0
2000-12-11,sh.600000,1999-11-10,浦发银行,2.1131266000,2.1131266000,2.0789652000,2.0818933200,2.1131266000,1165070,24969543.0000,2,0.291268,1,-1.478059,0
2000-12-12,sh.600000,1999-11-10,浦发银行,2.0799412400,2.1180068000,2.0789652000,2.1180068000,2.0818933200,873913,18717995.0000,2,0.218478,1,1.734650,0
2000-12-13,sh.600000,1999-11-10,浦发银行,2.1180068000,2.1209349200,2.0887256000,2.0916537200,2.1180068000,933890,20057856.0000,2,0.233473,1,-1.244242,0
2000-12-14,sh.600000,1999-11-10,浦发银行,2.0965339200,2.1521682000,2.0965339200,2.1228870000,2.0916537200,1026204,22405627.0000,2,0.256551,1,1.493232,0
2000-12-15,sh.600000,1999-11-10,浦发银行,2.1424078000,2.1599765200,2.1189828400,2.1424078000,2.1228870000,1603476,35138382.0000,2,0.400869,1,0.919544,0
2000-12-18,sh.600000,1999-11-10,浦发银行,2.1482640400,2.1863296000,2.1277672000,2.1590004800,2.1424078000,2027908,44631689.0000,2,0.506977,1,0.774488,0
2000-12-19,sh.600000,1999-11-10,浦发银行,2.1590004800,2.1590004800,2.0936058000,2.0984860000,2.1590004800,2377884,51253165.0000,2,0.594471,1,-2.802897,0
2000-12-20,sh.600000,1999-11-10,浦发银行,2.0887256000,2.0926297600,2.0789652000,2.0838454000,2.0984860000,2058424,43904339.0000,2,0.514606,1,-0.697673,0
2000-12-21,sh.600000,1999-11-10,浦发银行,2.0838454000,2.1131266000,2.0770131200,2.0809172800,2.0838454000,1581135,33756907.0000,2,0.395284,1,-0.140518,0
2000-12-22,sh.600000,1999-11-10,浦发银行,2.0818933200,2.0887256000,2.0516360800,2.0555402400,2.0809172800,2993705,63165390.0000,2,0.748426,1,-1.219513,0
2000-12-25,sh.600000,1999-11-10,浦发银行,2.0545642000,2.0574923200,2.0008820000,2.0135705200,2.0555402400,3559698,73447990.0000,2,0.889925,1,-2.041787,0
2000-12-26,sh.600000,1999-11-10,浦发银行,2.0106424000,2.0282111200,2.0057622000,2.0116184400,2.0135705200,1580469,32630834.0000,2,0.395117,1,-0.096939,0
2000-12-27,sh.600000,1999-11-10,浦发银行,2.0155226000,2.0301632000,2.0008820000,2.0252830000,2.0116184400,1720947,35484295.0000,2,0.430237,1,0.679279,0
2000-12-28,sh.600000,1999-11-10,浦发银行,2.0252830000,2.0252830000,2.0038101200,2.0096663600,2.0252830000,1309302,26983973.0000,2,0.327325,1,-0.771084,0
2000-12-29,sh.600000,1999-11-10,浦发银行,2.0155226000,2.0369954800,2.0106424000,2.0252830000,2.0096663600,975711,20203054.0000,2,0.243928,1,0.777076,0
2001-01-02,sh.600000,1999-11-10,浦发银行,2.0252830000,2.0496840000,2.0106424000,2.0418756800,2.0252830000,1249087,25943792.0000,2,0.312272,1,0.819277,0
2001-01-03,sh.600000,1999-11-10,浦发银行,2.0418756800,2.0457798400,2.0213788400,2.0321152800,2.0418756800,1489538,30987545.0000,2,0.372385,1,-0.478013,0
2001-01-04,sh.600000,1999-11-10,浦发银行,2.0321152800,2.0340673600,2.0106424000,2.0155226000,2.0321152800,1817470,37608499.0000,2,0.454367,1,-0.816523,0
2001-01-05,sh.600000,1999-11-10,浦发银行,2.0155226000,2.0204028000,1.9794091200,1.9891695200,2.0155226000,2820040,57468886.0000,2,0.705010,1,-1.307508,0
2001-01-08,sh.600000,1999-11-10,浦发银行,1.9872174400,1.9872174400,1.9374394000,1.9393914800,1.9891695200,3248013,64770868.0000,2,0.812003,1,-2.502445,0
2001-01-09,sh.600000,1999-11-10,浦发银行,1.9393914800,1.9745289200,1.9276790000,1.9716008000,1.9393914800,1988969,39763166.0000,2,0.497242,1,1.660795,0
2001-01-10,sh.600000,1999-11-10,浦发银行,1.9716008000,1.9940497200,1.9618404000,1.9764810000,1.9716008000,1673179,33782550.0000,2,0.418295,1,0.247521,0
2001-01-11,sh.600000,1999-11-10,浦发银行,1.9813612000,2.0350434000,1.9813612000,1.9901455600,1.9764810000,1768426,36399578.0000,2,0.442107,1,0.691355,0
2001-01-12,sh.600000,1999-11-10,浦发银行,1.9911216000,2.0047861600,1.9706247600,1.9881934800,1.9901455600,1275022,25962843.0000,2,0.318755,1,-0.098080,0
2001-01-15,sh.600000,1999-11-10,浦发银行,1.9891695200,1.9989299200,1.9423196000,1.9442716800,1.9881934800,1561962,31316733.0000,2,0.390491,1,-2.209135,0
2001-01-16,sh.600000,1999-11-10,浦发银行,1.9423196000,1.9696487200,1.9325592000,1.9618404000,1.9442716800,1079720,21595328.0000,2,0.269930,1,0.903616,0
2001-01-17,sh.600000,1999-11-10,浦发银行,1.9628164400,2.0008820000,1.9618404000,1.9764810000,1.9618404000,815470,16578722.0000,2,0.203868,1,0.746267,0
